key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
441726@a7597c75bca1,0.2406904381611693,0.3068761058335884,0.3478100031090186,0.3475572888754434,0.2263232834948995,0.16666666666666666,0.3333333333333333,1.0,1.0,1,1.0,true
441726@c2e080fd4cdb,0.8914192510395651,0.9158932981554561,0.9789256458460868,0.962719667285011,0.9777588064476733,0.25,0.14285714285714285,1.0,0.0,1,1.0,true
442755@bd6803034b95,0.9815903066669821,0.9880114002038715,0.9808985940115698,0.964769825976705,0.9798409917229282,0.09090909090909091,0.5,1.0,0.0,1,1.0,true
442755@0f27abdc440c,0.30931061029909585,0.36996104232192484,0.5627076480099286,0.5399443188886323,0.5273207112025026,0.25,0.09090909090909091,1.0,1.0,1,1.0,true
442755@c2e080fd4cdb,0.8914192510395651,0.9158932981554561,0.9789256458460868,0.962719667285011,0.9777588064476733,0.125,0.07142857142857142,1.0,0.01759957969792446,1,1.0,true
449780@a2ea211548dd,0.21619883862193562,0.2843601174107559,0.3033197420462832,0.29940733600439423,0.19154912310262534,0.1111111111111111,1.0,1.0,0.7410939338712054,1,1.0,true
449780@61bef0fdf04a,0.5687755345038779,0.6084962682538766,0.5925736542651115,0.5995107252422615,0.491493755263149,1.0,0.3333333333333333,1.0,0.2744345407500353,1,1.0,true
450442@0d09a2966f3c,0.39553205673288594,0.4492274490175423,0.5246512188762624,0.5295119487110678,0.4174440828427264,0.5,0.25,1.0,0.1959380237125772,1,1.0,true
450604@f357f309273e,0.4696924734913139,0.5174057271447146,0.6053270334372967,0.5669234212904397,0.590540865593547,0.043478260869565216,0.3333333333333333,1.0,0.36278272962498237,1,1.0,true
450604@1ddc6abfe5d6,0.39553205673288594,0.4492274490175423,0.4540665341297613,0.4499225541405766,0.3670682318071193,0.125,1.0,1.0,0.5955023712328408,1,1.0,true
450604@44335de1fa88,0.18622354335432037,0.25680277473350704,0.3712859928755263,0.374561657420117,0.23520823068737326,0.1,0.25,1.0,1.0,1,1.0,true
451289@d43bd70d5c6c,0.21619883862193562,0.2843601174107559,0.3787545563533617,0.3903451103802707,0.15544356207560955,0.25,0.3333333333333333,1.0,1.0,1,1.0,true
451289@8855054f1b17,0.18622354335432037,0.25680277473350704,0.2976044869649945,0.3011360539894118,0.14312966835325108,0.25,0.1,1.0,1.0,1,0.2,true
451289@a6ee91242a0f,0.09311177167716018,0.17120184982233802,0.25221846194283215,0.2273378610317101,0.19154912310262534,0.25,0.038461538461538464,1.0,1.0,1,0.058823529411764705,true
451289@3af76fad803c,0.26139779051937945,0.3259131027932227,0.27331460579562755,0.27259226599168745,0.14312966835325108,0.25,0.125,1.0,1.0,1,0.01639344262295082,true
451289@0b996c62d78a,0.30931061029909585,0.36996104232192484,0.4032731870479709,0.3828486309561034,0.34699268517823495,0.25,0.05263157894736842,1.0,1.0,1,0.5,true
451289@ba3f3515e414,0.18622354335432037,0.25680277473350704,0.27331460579562755,0.20757110112765736,0.25386989635525936,0.25,0.08333333333333333,1.0,1.0,1,0.012345679012345678,true
